issued_utc,delivery_hour_local,delivery_date_local,hour,model,y_pred,q10,q20,q30,q40,q50,q60,q70,q80,q90,y_true,abs_error
2026-09-18T09:08:01.647588+00:00,2026-09-19 16:00:00+00:00,2026-09-19 00:00:00+02:00,18,N-HiTS,170.2979638671875,91.33814129638674,124.2314393310547,140.14783663940432,156.24828399658202,170.2979638671875,181.8259692993164,194.21714474487305,204.1049175415039,222.3983016967773,65.46,104.8379638671875
2026-09-18T09:08:01.647588+00:00,2026-09-19 17:00:00+00:00,2026-09-19 00:00:00+02:00,19,N-HiTS,209.05449462890624,134.28665814208986,169.27185986328126,177.56836886596682,196.7583242797852,209.05449462890624,220.8919330444336,237.1384704284668,249.04997064208985,267.9457260131836,120.78,88.27449462890624
2026-09-18T09:08:01.647588+00:00,2026-09-19 18:00:00+00:00,2026-09-19 00:00:00+02:00,20,N-HiTS,218.40564514160155,150.06107220458986,180.16010449218751,189.15734286499023,202.6426168823242,218.40564514160155,226.0232196655273,242.55769039917,250.9352092895508,275.5538803100586,114.8,103.60564514160156
2026-09-18T09:08:01.647588+00:00,2026-09-19 19:00:00+00:00,2026-09-19 00:00:00+02:00,21,N-HiTS,197.45564819335937,141.40198406982424,171.1423280029297,173.18746371459963,188.5862203979492,197.45564819335937,208.64655645751952,220.65884091186524,230.4993724975586,243.09449920654296,89.97,107.48564819335937
2026-09-18T09:08:01.647588+00:00,2026-09-19 20:00:00+00:00,2026-09-19 00:00:00+02:00,22,N-HiTS,179.07803894042968,121.81246075439456,147.91317150878908,155.07421298217776,166.4126364135742,179.07803894042968,186.22764166259765,195.5866973571777,207.6548900756836,220.57705841064453,83.6,95.47803894042968
2026-09-18T09:08:01.647588+00:00,2026-09-19 21:00:00+00:00,2026-09-19 00:00:00+02:00,23,N-HiTS,165.0914971923828,103.2473362426758,126.9098298339844,142.23262973022463,149.10619415283202,165.0914971923828,173.07369573974609,189.79800106811524,192.21574212646485,205.5275436401367,78.37,86.7214971923828
2026-09-19T08:55:59.285993+00:00,2026-09-19 22:00:00+00:00,2026-09-20 00:00:00+02:00,0,N-HiTS,71.40897918701172,42.94748577880861,54.10154888916017,60.437456085205085,62.09608520507811,71.40897918701172,74.55574377441407,83.49803735351563,83.82354428100585,91.93047485351562,,
2026-09-19T08:55:59.285993+00:00,2026-09-19 23:00:00+00:00,2026-09-20 00:00:00+02:00,1,N-HiTS,57.66232086181641,20.744070861816425,35.5527283935547,43.90770907592774,49.06906188964842,57.66232086181641,65.53873785400391,73.34013940429688,74.89119412231445,86.2053466796875,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 00:00:00+00:00,2026-09-20 00:00:00+02:00,2,N-HiTS,47.75199676513672,-4.109307434082012,20.07366345214845,33.573633148193366,38.37767852783202,47.75199676513672,59.36542089843751,63.54727627563476,68.23693658447266,84.04945526123046,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 01:00:00+00:00,2026-09-20 00:00:00+02:00,3,N-HiTS,43.19143463134766,-14.628365661621077,6.790200927734389,25.61995883178712,37.72242034912108,43.19143463134766,56.73237951660157,58.319477813720695,69.17333795166016,84.56858978271484,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 02:00:00+00:00,2026-09-20 00:00:00+02:00,4,N-HiTS,42.67543579101563,-17.559029724121075,11.528924682617202,26.167856170654304,35.68634857177733,42.67543579101563,56.411441406250006,63.54819943237304,70.08961297607422,91.6514450073242,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 03:00:00+00:00,2026-09-20 00:00:00+02:00,5,N-HiTS,49.24094177246094,-16.874337341308575,11.470788696289077,32.743860198974616,42.22310699462889,49.24094177246094,63.64975317382813,70.36219479370116,76.1928310546875,96.72431335449218,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 04:00:00+00:00,2026-09-20 00:00:00+02:00,6,N-HiTS,51.86239410400391,-18.392724182128887,17.535943725585952,34.22104830932618,45.07438720703124,51.86239410400391,70.02231176757813,76.18572689819335,86.805501953125,102.6387496948242,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 05:00:00+00:00,2026-09-20 00:00:00+02:00,7,N-HiTS,55.50571990966797,-22.175423767089825,16.660104492187514,31.833810760498054,42.475372924804674,55.50571990966797,66.7182041015625,80.21251370239257,90.31892205810549,110.9583297729492,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 06:00:00+00:00,2026-09-20 00:00:00+02:00,8,N-HiTS,51.43477416992188,-26.581429626464825,10.57523510742189,24.97954745483399,38.75942291259764,51.43477416992188,61.302180847167975,74.59051968383788,90.00333215332032,110.99580535888671,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 07:00:00+00:00,2026-09-20 00:00:00+02:00,9,N-HiTS,38.53761840820313,-53.578438903808575,-7.394476196289048,14.070154144287116,25.04746307373045,38.53761840820313,52.344905456542975,72.97182919311523,89.87891961669922,107.30159912109374,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 08:00:00+00:00,2026-09-20 00:00:00+02:00,10,N-HiTS,22.999791870117196,-80.38207354736326,-34.86496569824217,0.6359347839355536,6.707314147949205,22.999791870117196,38.4696918334961,64.91508175659179,77.47982598876953,103.4855972290039,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 09:00:00+00:00,2026-09-20 00:00:00+02:00,11,N-HiTS,3.799978027343755,-105.58573260498044,-62.327688476562486,-30.707387969970696,-13.722846374511732,3.799978027343755,28.1141010131836,48.17489315795898,65.12668420410157,89.17821655273437,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 10:00:00+00:00,2026-09-20 00:00:00+02:00,12,N-HiTS,-5.829172363281245,-137.98758807373045,-84.87367846679686,-49.05939297485351,-26.938239440917982,-5.829172363281245,12.578990539550787,32.55938412475585,49.84881402587891,75.98480377197265,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 11:00:00+00:00,2026-09-20 00:00:00+02:00,13,N-HiTS,-20.31217407226562,-164.29261126708982,-97.602224609375,-67.03244595336913,-41.53806243896486,-20.31217407226562,-0.3334850463867127,18.368542449951164,43.75829888916016,61.26447448730468,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 12:00:00+00:00,2026-09-20 00:00:00+02:00,14,N-HiTS,-24.012949218749995,-151.92340960693355,-93.24291064453124,-65.05478482055663,-45.14369903564455,-24.012949218749995,-1.0427440795898375,13.886639373779287,29.40472222900391,57.53267059326171,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 13:00:00+00:00,2026-09-20 00:00:00+02:00,15,N-HiTS,-12.272852172851556,-129.4024440307617,-80.14180590820311,-51.6501369934082,-26.66527496337892,-12.272852172851556,10.883601745605477,16.98679806518554,43.40585137939453,61.18100128173828,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 14:00:00+00:00,2026-09-20 00:00:00+02:00,16,N-HiTS,24.970693359375005,-85.54596820068357,-43.48822619628905,-15.00086026000976,14.399513854980457,24.970693359375005,35.90041693115235,48.52274014282226,68.73590661621094,86.59640655517578,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 15:00:00+00:00,2026-09-20 00:00:00+02:00,17,N-HiTS,72.00497985839844,-18.452111389160137,13.205224731445329,38.37282748413087,62.551125183105455,72.00497985839844,85.5623203125,97.46971585083008,120.15727044677736,134.5086227416992,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 16:00:00+00:00,2026-09-20 00:00:00+02:00,18,N-HiTS,125.61391998291016,48.220084045410175,75.20861981201173,98.63228793334962,114.02341522216796,125.61391998291016,142.32760198974609,153.85546566772462,172.3395824584961,188.36044464111328,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 17:00:00+00:00,2026-09-20 00:00:00+02:00,19,N-HiTS,164.32047058105468,92.85723004150393,118.30852673339844,141.6677035827637,159.37485565185546,164.32047058105468,183.0870776977539,193.4364440612793,214.8843364868164,233.5393844604492,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 18:00:00+00:00,2026-09-20 00:00:00+02:00,20,N-HiTS,182.31628967285155,96.13378033447268,130.410958984375,149.3823031921387,160.21147979736327,182.31628967285155,189.1443286743164,201.8955505065918,223.59435845947263,238.11087188720705,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 19:00:00+00:00,2026-09-20 00:00:00+02:00,21,N-HiTS,167.60542846679687,88.08894238281252,122.83528302001956,135.73415560913088,152.62499298095702,167.60542846679687,173.90952642822265,185.22031857299805,204.04775811767576,218.4327560424805,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 20:00:00+00:00,2026-09-20 00:00:00+02:00,22,N-HiTS,149.45696044921874,72.28398785400393,105.48028729248048,117.69199557495118,134.29369415283202,149.45696044921874,153.77784307861327,163.948818939209,184.9893169555664,196.96750030517575,,
2026-09-19T08:55:59.285993+00:00,2026-09-20 21:00:00+00:00,2026-09-20 00:00:00+02:00,23,N-HiTS,133.12003112792968,60.89411053466799,92.0992142944336,105.01786990356446,122.6521383666992,133.12003112792968,145.99215277099609,156.534756439209,172.30506707763672,186.0367599487305,,
